"http://www.google.com/url?q=http://www.moe.edu.cn/english/index.htm&amp;usd=2&amp;usg=ALhdy29dfM2zC6czW7bXDg8iuCbK15OSfQ"<>Ministry of Education China (Chinese / english)
"http://www.google.com/url?q=http://www.cernet.edu.cn/20010101/21876.shtml&amp;usd=2&amp;usg=ALhdy293tYGbpjQgIbH8NfkWgLJesPO4Kg"<>Action Schemes for Invigorating Education Towards the 21st Century (Chinese, 2001)
"http://www.google.com/url?q=http://www.cernet.edu.cn/&amp;usd=2&amp;usg=ALhdy2-T7UFB3yjp6Fm2qQSKQiTHJEWTsw"<>China Education and Research Network (CERNET) 
"http://www.google.com/url?q=http://www.mineducacion.gov.co/&amp;usd=2&amp;usg=ALhdy29j5XgNzYsLovR_xxMOZfJkLq18sg"<>Ministerio de Educación nacional (Spanish)
"http://www.google.com/url?q=http://www.colombiaaprende.edu.co/&amp;usd=2&amp;usg=ALhdy286X429nfD5Nh0MFU40dseC3LrXWA"<>Colombia Aprende  (Spanish)
"http://www.google.com/url?q=http://www.plandecenal.edu.co/&amp;usd=2&amp;usg=ALhdy28OE91KLOZ_yWStnsUMiEc4fZfJVA"<>National Education Plan 2006-2016 (Spanish)
"http://www.google.com/url?q=http://www.colombiaaprende.edu.co/html/home/1592/article-102549.html&amp;usd=2&amp;usg=ALhdy28YBB1boYbHgnbjb8KauHwJckiqmg"<>Programa de Uso de Medios y Nuevas Tecnologías (2002, spanish)
"http://www.google.com/url?q=http://www.colombiaplantic.org.co/medios/docs/PLAN_TIC_COLOMBIA.pdf&amp;usd=2&amp;usg=ALhdy29fKlPzVq3OZk4jAeDFIARRkxy2jA"<>National ICT Plan (2008, Spanish)
"http://www.google.com/url?q=http://www.colombiadigital.net/informacion/docs/politica_redp_IE_2005.pdf&amp;usd=2&amp;usg=ALhdy2_1xVx798UpHcDVTdYrAwiZjPSz8g"<>ICT Policy in Education of Bogota (2005, Spanish) 
"http://www.google.com/url?q=http://www.uneca.org/aisi/nici/Documents/LETTRE%2520%2520DE%2520%2520POLITIQUE%2520%2520%2520NTIC%2520COMORES.pdf&amp;usd=2&amp;usg=ALhdy2_V4E-qIkwLIU5QPP6J3t77_HigxQ"<>Lettre de politique de development des Nouvelles Technologies de l&#39;Information et de la Communication 2004-2008 (French)
"http://www.google.com/url?q=http://www.eduquepsp.cd/&amp;usd=2&amp;usg=ALhdy29vBcR2thghcRFHzqCdHZDOR34ypQ"<>Ministère de l&#39;Enseignement Primaire Sécondaire et Professionnel
"http://www.google.com/url?q=http://www.mep.go.cr/&amp;usd=2&amp;usg=ALhdy295b40G5xSTMqN7wldYD-x9ZThbYg"<>Ministerio de Educación Pública  (Spanish)
"http://www.google.com/url?q=http://www.educatico.ed.cr/&amp;usd=2&amp;usg=ALhdy28LMvJS5KSMCZ2wBe9PnG3BWxQy1A"<>Educatico  (Spanish)
"http://www.google.com/url?q=http://www.fod.ac.cr/contenidos/pronie/infoGeneral.htm&amp;usd=2&amp;usg=ALhdy2-TOfC-nxXkBkLou-akYFMs5whJGQ"<>Programa Nacional de Informática Educativa MEP-FOD (1998, Spanish)
"http://www.google.com/url?q=http://www.mep.go.cr/RecursosTecnologicos/index.aspx&amp;usd=2&amp;usg=ALhdy2_pQnOxHtcHb9m0CGNA0W0GJvMfcw"<>Recursos Tecnológicos en Educación (spanish)
"http://www.google.com/url?q=http://www.fod.ac.cr/&amp;usd=2&amp;usg=ALhdy28mhhjo2iWOZI6UpAxvucAxIhDsHg"<>Fundación Omar Dengo (Spanish)
"http://www.google.com/url?q=http://www.ceducar.org/&amp;usd=2&amp;usg=ALhdy29YJHDpsKI_bzgcXus-WFc658TaWA"<>Ceducar (spanish)
